transaction_id,customer_name,region,industry_segment,product_sku,order_date,quantity,revenue_usd,sales_rep,notes
C7EF2CCF,Global Pulp & Paper Inc,Northeast,Chemical Processing,KDT-1520,06-Mar-2024,111,202229.78,Joseph Taylor,
F49FB628,global pulp & paper inc,Mid-West,Chemicals,KDT-5506,30-Jun-2024,159,139992.5,Barbara Taylor,NEW ACCOUNT
D0B3564E,sequoia wood products,SW,wood prod,KDT-9279,14-Feb-2024,5,38348.28,Susan Taylor,discount applied 10%
4AD43E9C,Ironworks Heavy Equipment,MW,Paper,KDT-1711,10/16/2024,8,7343.42,David Johnson,follow up needed
BEFD8BA7,PACIFIC RECYCLING LLC,Southeastern,mining,KDT-2584,2024-04-29,196,35466.73,Linda Martin,NEW ACCOUNT
93C7D924,Global Pulp and Paper Inc,Middle West,Timber,KDT-5333,2024-03-29,181,257064.2,Daniel Martin,
348DA1BD,pacific recycling llc,Southwest,Pulp & Paper,KDT-4811,09-Sep-2024,57,,Sarah Smith,Repeat customer
E7FF8EC0,sequoia wood products,Midwest,Pulp and Paper,KDT-5333,03/07/2024,199,18842.61,Charles Lopez,
03A0FA8F,Global Pulp & Paper Inc,Mid-West,Mining & Extraction,KDT-4150,"Jul 21, 2024",164,286207.66,Richard Garcia,discount applied 10%
4EBAA0A4,BlueRidge Manufacturing,south east,recycling,KDT-2424,07/01/2024,187,,Daniel Wilson,
737548F3,Acme Industrial Corp,north-east,mining,KDT-2139,2024-11-09,61,18021.3,Richard Garcia,
485D53AE,Lakeside Pulp Mills,SE,Wood Products,KDT-5557,20/06/2024,28,10674.15,Mary Wilson,follow up needed
85EC3BFB,Cascade Paper Products,Mid West,Chemical Processing,KDT-6514,30-Jul-2024,167,22047.54,Linda Garcia,follow up needed
AB1B580A,GLOBAL PULP & PAPER INC,North East,MINING,KDT-1520,2024-05-30,141,258920.12,John Hernandez,
CFEDB0DB,Tidewater Chemical Co,SW,Pulp & Paper,KDT-8359,12/26/2024,49,19658.58,Karen Jackson,Customer requested rush
661A2F90,Summit  Mining  Enterprises,SW,Paper,KDT-2824,"Feb 19, 2024",23,3182.03,Nancy Taylor,Urgent order
83414AE7,GLOBAL PULP & PAPER INC,Southwest,Recyc.,KDT-6514,"Nov 22, 2024",170,77645.08,Karen Wilson,
13A62F78,Global Pulp & Paper Incorporated,south-west,Recycle,KDT-4257,05-Apr-2024,16,127160.75,Patricia Williams,Repeat customer
2D8E345A,Lakeside Pulp Mills,S.W.,chem,KDT-2291,"Oct 28, 2024",147,6964.34,Sarah Martinez,
3D8C6286,Global  Pulp  &  Paper  Inc,Pacific,Mining,KDT-1750,"Jan 18, 2024",45,261240.61,Jennifer Miller,Urgent order
709764C8,Global Pulp & Paper In,S.E.,recycling,KDT-4150,2024-12-15,23,139059.15,Joseph Jackson,Repeat customer
D8B56827,Prairie Grain Handlers,Pacific,Chemical Processing,KDT-6574,01/07/2024,38,5767.93,Daniel Brown,
3ABEF228,Pacific Recycling L.L.C.,South West,Chem Proc,KDT-6635,26-May-2024,122,"$7,134.00",David Wilson,
7B7E3819,ContinentalPackaging Group,Southeast,Lumber,KDT-4257,24/07/2024,6,26377.3,Barbara Martinez,Customer requested rush
6945C41D,Oakwood Materials Inc,South East,Lumber,KDT-4733,16/12/2024,69,11841.92,Nancy Williams,Urgent order
C922E60C,Global  Pulp  &  Paper  Inc,Midwest,F&B,KDT-4657,27/07/2024,182,278122.94,Robert Moore,
57FE03D5,Acme Industrial Corporation,north-east,Paper,KDT-6925,04/12/2024,71,6987.86,Thomas Moore,NEW ACCOUNT
AA18B0E2,  Continental Packaging Group  ,western,MINING,KDT-5333,16-Jan-2024,90,6723.82,David Williams,Customer requested rush
F708DC6D,Acme Industrial Corporation,Southeastern,Mining & Extraction,KDT-4257,"Oct 19, 2024",132,,James Taylor,
39D71926,Continental Packaging Group,Middle West,Timber,KDT-5552,"Jan 05, 2024",90,23565.85,Michael Thomas,Customer requested rush
A99AFCAA,Redwood Fiber Solutions,West Coast,food & bev,KDT-1711,22/07/2024,77,9755.69,Sarah Williams,Repeat customer
F7F37EC3,Tidewater Chemical C,MW,Minerals,KDT-1750,05/21/2024,15,14484.69,Nancy Wilson,Repeat customer
33C55688,BlueRidge Manufacturing,midwest,Chem Proc,KDT-2139,2024-12-01,150,15375.63,Daniel Miller,Repeat customer
D8E28FDC,  Cascade Paper Products  ,Intl.,Food/Bev,KDT-1520,30-Sep-2024,47,6152.34,Sarah Jones,Customer requested rush
6293760C,Cascade Paper Products,International,mining,KDT-4811,03/04/2024,108,13318.72,Richard Lopez,Customer requested rush
3E2DB280,Atlantic Chemical Partner,Pacific,Food & Beverage,KDT-6514,03/01/2024,129,6696.39,Joseph Moore,Customer requested rush
DFFB9676,Global Pulp & Paper Inc,midwest,Food and Beverage,KDT-7912,18/03/2024,184,266038.97,John Taylor,Repeat customer
D4704DCB,Continental Packaging Group,SE,F&B,KDT-2674,2024-11-20,34,8592.39,Jessica Wilson,NEW ACCOUNT
C4BD32EF,Sequoia Wood Products,North East,F&B,KDT-1409,2024-01-20,161,31622.05,Linda Lopez,Customer requested rush
66E3DF67,GLOBAL PULP & PAPER INC,North East,Recyc.,KDT-4150,28-Oct-2024,153,127758.17,Jessica Jones,Repeat customer
FC7F4C40,Tidewater Chemical Company,NE,Mining & Extraction,KDT-4582,2024-04-06,151,11404.18,Patricia Lopez,
49870E06,Global Pulp and Paper Inc,Northeastern,Paper Products,KDT-1409,2024-09-30,177,200621.99,Thomas Wilson,
BF80F9C6,Pacific Recycling LL,International,Recyc.,KDT-7201,2024-03-19,170,23022.83,Nancy Lee,
16B923AB,GLOBAL PULP & PAPER INC,Midwest,P&P,KDT-2535,18-Sep-2024,52,273920.05,Charles Miller,Repeat customer
0A995C61,BlueRidge Manufacturing,Global,Recycle,KDT-2824,2024-01-21,172,7064.22,Patricia Martin,follow up needed
A1643341,Global Pulp & Paper Incorporated,INTL,Chemical,KDT-1434,"Sep 18, 2024",13,44480.78,Jennifer Johnson,Customer requested rush
5F910AE8,GLOBAL PULP & PAPER INC,Northeast,Mining & Extraction,KDT-8359,06/08/2024,113,210964.12,David Williams,Repeat customer
E3A3FB16,  Lakeside Pulp Mills  ,midwest,Lumber,KDT-6574,07/24/2024,29,3615.61,Mary Garcia,
FB584D2A,global pulp & paper inc,western,Waste Management,KDT-1409,10/18/2024,124,186555.29,Patricia Anderson,follow up needed
882967F4,Global Pulp & Papr Inc,Pacific,mining,KDT-7224,09-Jun-2024,177,93155.92,Patricia Anderson,Urgent order
3DDADB1A,Midwest  Steel  Works,West,Paper Products,KDT-1520,24-Nov-2024,121,28999.36,Jennifer Williams,follow up needed
6926EC13,Global  Pulp  &  Paper  Inc,Global,Chemicals,KDT-3286,"May 22, 2024",114,112816.07,Thomas Williams,follow up needed
68F71E09,Midwest Steel Works,north-east,Chemical Processing,KDT-6881,11-Sep-2024,1,7360.19,Nancy Lee,Customer requested rush
EA534F45,Sequoia Wood Products,Midwest,MINING,KDT-8359,01-Dec-2024,197,44202.21,Sarah Lopez,follow up needed
B0875FA9,Global Pulp & Paper In,Mid West,Food/Bev,KDT-5803,2024-04-23,12,234390.32,Sarah Jones,NEW ACCOUNT
920AFD62,Global Pulp & Paper Inc,south east,mining,KDT-2679,"Apr 06, 2024",12,192259.48,Daniel Brown,follow up needed
2026B6DA,  Midwest Steel Works  ,N.E.,Wood Products,KDT-6881,"Sep 15, 2024",150,26045.55,Charles Garcia,
DEB57608,Global Pulp and Paper Inc,West Coast,Food and Beverage,KDT-6574,23-Feb-2024,178,250259.93,David Wilson,Repeat customer
30ECAD21,Sequoia Wood Products,intl,Food/Bev,KDT-5803,09-Mar-2024,81,36508.15,Karen Miller,Urgent order
058EBB38,Global Pulp & Paper In,Southeastern,Wood,KDT-2519,17-Dec-2024,178,221638.99,Patricia Lopez,discount applied 10%
F501C6BC,Midwest Steel Work,Overseas,Recyc.,KDT-2824,07-Dec-2024,28,,Robert Johnson,
F5A9B719,Global Pulp & Paper In,MW,Paper Products,KDT-9928,03/23/2024,193,231798.09,Susan Thomas,
E64B5D46,Continental Packaging Grou,western,Minerals,KDT-5803,14/10/2024,178,26190.73,Joseph Wilson,NEW ACCOUNT
447CC126,Sequoia Wood Products,Northeastern,Recycle,KDT-8527,"Jun 09, 2024",58,73259.76,Susan Martin,discount applied 10%
41E428D6,evergreen forest industries,International,Mining & Extraction,KDT-2139,09-Apr-2024,31,5321.2,Jessica Rodriguez,discount applied 10%
10DBA333,Global Pulp & Pper Inc,Southeast,mining,KDT-1711,2024-05-10,199,64584.81,Nancy Martinez,follow up needed
B4C48933,Ironworks Heavy Equipment,W,Minerals,KDT-4657,07-Feb-2024,41,11029.0,Karen Wilson,
0168473B,Global Pulp & Paper Inc,MW,food & bev,KDT-6514,05-Dec-2024,193,269599.6,James Brown,Repeat customer
BEC7841F,Global Pulp & Paper Inc,Northeastern,Recyc.,KDT-9935,"Nov 10, 2024",66,275587.07,Barbara Smith,discount applied 10%
F7D3E7EB,Lakeside Pulp Mills,Middle West,mining,KDT-2519,2024-09-17,25,6398.84,Karen Jackson,
0C74FA01,Continental Packaging Grou,Southwest,Minerals,KDT-5803,"Nov 18, 2024",166,9790.68,John Jones,
7EFB4176,Midwest Steel Works,West,F&B,KDT-1434,"Feb 14, 2024",100,15817.61,Joseph Anderson,Repeat customer
36F49E7F,Acm Industrial Corp,West,Wood Products,KDT-5557,30-Sep-2024,28,19931.3,Barbara Lee,
1F15CAF8,Global Pulp & Paper In,north-east,Minerals,KDT-4811,07/14/2024,192,281885.18,Karen Martinez,
CBEDD1BA,Global Pulp & Paper Inc,Pacific,Mining,KDT-5506,2024-11-27,147,270615.89,Karen Jackson,
4E54A3F7,Global Pulp & Paper In,W,Mining & Extraction,KDT-4811,25-Jun-2024,65,231262.21,Jennifer Martin,
DD4A70F1,Oakwood  Materials  Inc,North East,Wood Products,KDT-1434,2024-10-08,51,12791.1,Sarah Hernandez,Repeat customer
FC49781B,GLOBAL PULP & PAPER INC,South East,Chem Proc,KDT-8359,21-Feb-2024,169,204921.65,Daniel Jones,
F01A6190,Northern Timber Co,SE,Lumber,KDT-4257,07/08/2024,35,9903.84,Richard Taylor,follow up needed
BF620195,global pulp & paper inc,Overseas,Paper,KDT-2424,06-Sep-2024,51,238773.72,John Williams,
EF68E737,Oakwood Materials Inc,Southeast,Food/Bev,KDT-2584,24-Oct-2024,121,8940.55,Robert Lopez,NEW ACCOUNT
5D38CF5A,Global  Pulp  &  Paper  Inc,West,Chemical,KDT-2519,2024-05-28,170,238029.64,Nancy Garcia,discount applied 10%
DF249623,Global Pulp & Paper In,Southeastern,Lumber,KDT-5557,2024-10-16,57,64100.57,Linda Williams,Customer requested rush
156BE668,Global Pulp & Paper Inc,south-west,Chemical Processing,KDT-5506,15/04/2024,27,31065.76,Charles Rodriguez,Customer requested rush
6AB038D8,Northern Timber Co,West,Food/Bev,KDT-3615,07/11/2024,133,7213.26,Susan Taylor,follow up needed
DE007155,Sequoia Wood Products,N.E.,Timber,KDT-4582,03/12/2024,48,5148.57,Nancy Brown,Urgent order
583AC9D0,  Global Pulp & Paper Inc  ,SW,F&B,KDT-3045,"Feb 28, 2024",6,112625.93,Robert Martin,
E6E09A96,global pulp & paper inc,NE,Recycle,KDT-7224,"Jan 21, 2024",154,197562.76,James Martinez,
06D96707,global pulp & paper inc,south east,F&B,KDT-5333,08/29/2024,160,191031.93,David Garcia,Repeat customer
D8217966,Sequoia Wood Products,Southeast,Pulp and Paper,KDT-7224,05-Feb-2024,176,46605.63,Robert Lee,
5F6BE180,Global  Pulp  &  Paper  Inc,Northeast,Chemicals,KDT-1711,03-Nov-2024,1,274767.47,Jessica Moore,NEW ACCOUNT
E0959C3F,  Global Pulp & Paper Inc  ,South West,food & bev,KDT-2679,"Sep 28, 2024",35,31244.49,Linda Williams,Customer requested rush
FDE66CCF,Atlantic Chemical Partners,Pacific,pulp/paper,KDT-2824,"May 11, 2024",168,7705.98,Richard Anderson,Repeat customer
BC15DE03,Global  Pulp  &  Paper  Inc,S.W.,Waste Management,KDT-4257,"Oct 26, 2024",194,139824.39,Karen Jackson,follow up needed
49206E0D,Global Pulp & Paper Incorporated,West Coast,Lumber,KDT-2139,09/04/2024,169,177572.13,Linda Thomas,
630C2324,Global Pulp and Paper Inc,intl,Wood Products,KDT-1520,"Jun 22, 2024",163,,John Jones,follow up needed
9F68D612,Sequoia Wood Products,N.E.,Paper Products,KDT-3615,"Feb 02, 2024",158,35280.58,Barbara Lee,
3A7BBA3D,Sequoia Wood Products,Southeastern,Food/Bev,KDT-2535,2024-11-23,154,62325.57,Linda Lee,
08501247,REDWOOD FIBER SOLUTIONS,midwest,Recyc.,KDT-7924,01-Dec-2024,52,4668.91,John Williams,discount applied 10%
D001EDC0,Global Pulp & Paper Incorporated,S.E.,MINING,KDT-7924,25-Oct-2024,2,254380.46,Jessica Moore,
21D1837A,Pacific  Recycling  LLC,Mid West,Food/Bev,KDT-5803,"Jun 23, 2024",97,24247.15,Linda Hernandez,follow up needed
CD8BEA24,BlueRidge Manufacturing,north-east,Wood,KDT-2291,01/15/2024,81,18795.18,Susan Moore,discount applied 10%
6A5D548E,Acme Industrial Companyrp,intl,Recycling,KDT-6881,05/07/2024,122,24210.75,Michael Martin,Customer requested rush
7AAEBDF2,Global Pulp & Paper Inc,Southeastern,mining,KDT-4582,04/07/2024,52,230654.85,Nancy Lopez,
301B61EE,Ironworks Heavy Equipmen,S.W.,pulp/paper,KDT-5506,"Feb 10, 2024",96,3335.47,Sarah Martin,Customer requested rush
08874A2E,Midwest Steel Works,W,pulp/paper,KDT-5552,"Sep 18, 2024",139,"$41,732.00",Susan Wilson,
F0D0B6AB,Midwest Steel Works,Northeastern,MINING,KDT-5333,2024-09-22,84,7426.15,David Garcia,discount applied 10%
1156DB85,global pulp & paper inc,south-west,MINING,KDT-5803,09/11/2024,94,95368.01,David Thomas,
2958BA3F,NORTHERN TIMBER CO,Intl.,Minerals,KDT-5552,"Dec 17, 2024",51,11847.22,Robert Taylor,
B3AA58FE,Global Pulp & Paper Inc,South West,Waste Management,KDT-6635,2024-11-18,102,160688.94,Jennifer Johnson,Urgent order
ACA1BC3C,Lakeside Pulp Mills,Mid-West,Waste Management,KDT-6881,18/11/2024,89,,Patricia Lopez,
5E97965C,Global Pulp & Paper Incorporated,Mid-West,wood prod,KDT-2674,"Nov 28, 2024",21,182339.64,Barbara Thomas,
316EE6EB,Prairie Grain Handlers,western,Pulp & Paper,KDT-1520,21/06/2024,59,6957.14,Barbara Rodriguez,
F1185AF7,Continental Packaging Group,Overseas,Food and Beverage,KDT-6574,08/15/2024,48,11924.45,Robert Davis,Customer requested rush
687B0B2F,Sequoia Wood Products,Northeast,P&P,KDT-6881,2024-02-10,7,53925.61,Charles Williams,
CBD47A65,Global Pulp & Paper Inc,MW,mining,KDT-3547,12/01/2024,34,62980.23,Jennifer Smith,
B749C159,  Redwood Fiber Solutions  ,West Coast,Food and Beverage,KDT-2424,15-Jun-2024,46,10150.5,Thomas Martin,NEW ACCOUNT
89847F02,  Pacific Recycling LLC  ,W,P&P,KDT-7873,07/06/2024,106,30049.38,Barbara Smith,
3D6414D8,  Pacific Recycling LLC  ,West,Lumber,KDT-1750,"Mar 10, 2024",77,,Jessica Martinez,
A90ECD2B,Global  Pulp  &  Paper  Inc,south-west,Mining & Extraction,KDT-6925,"Jul 10, 2024",97,20966.26,John Anderson,Urgent order
10174537,Pacific Recycling LL,Mid-West,wood prod,KDT-4257,"Nov 09, 2024",49,36875.89,Jennifer Jones,Customer requested rush
BDD31EA1,Global Pulp and Paper Inc,SW,Recycling,KDT-7912,2024-08-19,137,,Patricia Martinez,Customer requested rush
F7F1A003,global pulp & paper inc,north-east,mining,KDT-6574,05/01/2024,128,143327.55,Thomas Johnson,Repeat customer
C10C03FF,GLOBAL PULP & PAPER INC,western,Mining & Extraction,KDT-1434,"Mar 15, 2024",4,231907.22,Linda Wilson,follow up needed
B4C63EE9,GLOBAL PULP & PAPER INC,W,Chem Proc,KDT-2291,11/04/2024,83,301137.43,Mary Jackson,discount applied 10%
DB3E2563,Global Pulp & Paper Inc,INTL,Pulp and Paper,KDT-9785,"Jun 01, 2024",84,,David Martin,
EFF0C30E,  Global Pulp & Paper Inc  ,Overseas,mining,KDT-4733,2024-01-22,64,87899.49,John Lee,Repeat customer
EF0AA8ED,Sequoia Wood Product,Southeastern,Food & Beverage,KDT-2424,"Nov 16, 2024",60,74746.08,Karen Lopez,follow up needed
E8D07EFC,cascade paper products,Midwest,Chem Proc,KDT-6881,12/07/2024,139,1873.6,Michael Martin,
EC00F375,Pacific Recycling LLC,W,pulp/paper,KDT-7912,"Aug 27, 2024",76,16609.72,Karen Lopez,follow up needed
806C219B,Acme Industrial Corp,West Coast,F&B,KDT-4611,2024-07-13,169,18981.21,Joseph Miller,discount applied 10%
07453006,BlueRidge Manufacturing,South West,Pulp & Paper,KDT-7224,2024-03-19,12,16243.02,Robert Garcia,
1BA0789A,Global Pulp & Paper Inc,Global,food & bev,KDT-5803,20-Feb-2024,66,"$156,651.59",Linda Lee,
55B4E7C0,ACME INDUSTRIAL CORP,Southwest,Waste Management,KDT-2139,"Dec 01, 2024",95,26604.19,Mary Lee,Customer requested rush
331E1C7F,Pacific  Recycling  LLC,Northeast,Wood,KDT-2584,"Jun 04, 2024",49,34082.04,Linda Martin,
E7518BFA,Pacific Recycling LLC,Middle West,Chem Proc,KDT-2679,02/24/2024,47,26586.29,Charles Hernandez,
A409A9E3,Pacific  Recycling  LLC,Mid-West,Chem Proc,KDT-4150,29/06/2024,156,28363.82,Karen Miller,NEW ACCOUNT
F4F549C6,  Heartland Processing Co  ,south-west,Paper Products,KDT-5506,10/05/2024,153,,Robert Martinez,
47F84928,Global  Pulp  &  Paper  Inc,Pacific,food & bev,KDT-7912,2024-06-10,10,81882.82,Robert Jones,Customer requested rush
F1EC90B6,Global Pulp & Paper Incorporated,N.E.,chem,KDT-4582,2024-04-29,186,184116.4,Sarah Garcia,follow up needed
70CE7543,MERIDIAN ENGINEERING SERVICES,West Coast,Paper Products,KDT-6635,"Oct 22, 2024",21,7225.33,Richard Lopez,NEW ACCOUNT
086F53E3,Global Pulp and Paper Inc,Northeastern,Lumber,KDT-5012,26/04/2024,135,"$265,182.54",Karen Martin,
2E5FD032,  Global Pulp & Paper Inc  ,Pacific,Food & Beverage,KDT-4811,"Mar 19, 2024",75,216923.9,Robert Jones,Repeat customer
711E6669,Global Pulp & Paper Incorporated,north-east,Food and Beverage,KDT-4733,01/26/2024,196,181075.77,Karen Miller,follow up needed
A3EEF358,Global  Pulp  &  Paper  Inc,SE,Paper,KDT-4733,"Oct 14, 2024",83,181044.58,Daniel Williams,
38539C81,Redwood Fiber Solutions,West,Recycle,KDT-5557,27-Jun-2024,114,5367.48,Thomas Johnson,Urgent order
FABD9E7E,Global Pulp & Paper Inc,S.E.,mining,KDT-2824,13/02/2024,178,124997.18,Barbara Thomas,follow up needed
B2182D13,Acme  Industrial  Corp,West Coast,Food and Beverage,KDT-8527,10/02/2024,178,7425.46,James Wilson,
4BB42D43,Sequoia Wood Products,Southeastern,Food/Bev,KDT-5012,"May 10, 2024",168,41705.14,John Wilson,Customer requested rush
137C5EA3,Redwood Fiber Solutions,Middle West,Chemicals,KDT-3615,03-Jul-2024,182,10725.34,Richard Taylor,
0FEE8FC2,Pacific  Recycling  LLC,International,Pulp and Paper,KDT-7224,13/09/2024,86,10769.01,Jennifer Smith,Repeat customer
BA4254BD,BlueRidge  Manufacturing,Midwest,Timber,KDT-3615,2024-06-03,143,8235.55,Linda Jones,Repeat customer
C718482A,Sequoia  Wood  Products,Overseas,Wood,KDT-6574,02/14/2024,147,50850.06,Barbara Lee,Repeat customer
56B1AAD2,Midwest  Steel  Works,INTL,mining,KDT-5803,30-Nov-2024,35,7878.94,Robert Martin,
5E3183C7,global pulp & paper inc,International,Recyc.,KDT-6574,01/03/2024,114,177074.53,David Jones,Urgent order
33B451A6,Global Pulp and Paper Inc,Pacific,Minerals,KDT-4811,11/09/2024,176,,John Taylor,
87E363E4,midwest steel works,south-west,Chemicals,KDT-1520,12/30/2024,58,"$26,656.83",James Rodriguez,NEW ACCOUNT
E779325A,GLOBAL PULP & PAPER INC,south east,Food and Beverage,KDT-5803,13/04/2024,118,209423.98,Jessica Wilson,
02D489E1,Continental Packaging Group,Pacific,Food & Beverage,KDT-7224,2024-06-09,116,31441.73,Mary Davis,discount applied 10%
7A5ED970,Pacific  Recycling  LLC,International,mining,KDT-3547,"Jan 21, 2024",78,44699.83,Barbara Thomas,
1AF86270,global pulp & paper inc,south-west,Paper Products,KDT-2519,2024-01-28,47,192907.19,Karen Jones,NEW ACCOUNT
004DA886,Global Pulp & Paper Inc,Southwest,recycling,KDT-5803,04/01/2024,184,146865.94,John Brown,follow up needed
1A6928CB,Continental  Packaging  Group,W,chem,KDT-3615,2024-12-28,197,5362.88,Richard Martin,
61756EFE,Global Pulp & Paper Incorporated,Global,Recycle,KDT-9935,12/30/2024,52,,David Smith,follow up needed
A65D586B,  Midwest Steel Works  ,SE,Food and Beverage,KDT-4527,"Jan 03, 2024",114,-22445.380386113586,Nancy Smith,Urgent order
1FE44186,Sequoia Wood Products,NE,Mining,KDT-3045,17/11/2024,10,24229.0,Mary Martin,
70BE0970,global pulp & paper inc,Southeastern,Waste Management,KDT-7201,26-Jan-2024,147,280095.68,Jennifer Thomas,
94316B5D,Global Pulp & Paper Inc,north-east,Food & Beverage,KDT-9928,"Jun 02, 2024",35,29088.34,David Hernandez,discount applied 10%
C2A54B9E,GLOBAL PULP & PAPER INC,Pacific,P&P,KDT-4150,17-Apr-2024,181,78465.85,Nancy Hernandez,Customer requested rush
780AC1E4,Pacific Recycling LLC,western,Food and Beverage,KDT-2674,06/30/2024,157,45176.13,Barbara Miller,
21FAD2C4,Global Pulp & Paper Inc,western,Chemical Processing,KDT-8359,01/03/2024,144,150838.66,Michael Smith,Urgent order
0BAA697D,BlueRidge  Manufacturing,West Coast,Pulp & Paper,KDT-2291,04/02/2024,88,6265.46,Daniel Lee,
F82ADABF,  Meridian Engineering Services  ,Southwest,Wood,KDT-6514,06/22/2024,161,2490.56,Karen Hernandez,follow up needed
3FA389F1,Ironworks Heavy Equipment,West Coast,food & bev,KDT-1409,01/29/2024,148,8593.58,Susan Williams,
6739DD6C,global pulp & paper inc,Pacific,Chemicals,KDT-1711,2024-07-11,193,27764.02,Richard Johnson,Customer requested rush
CA76B5D3,Global Pulp & Paper Incorporated,S.E.,Recycle,KDT-9935,01/05/2024,10,159967.2,John Thomas,discount applied 10%
077520A5,Acme Industrial Corp,S.W.,recycling,KDT-7912,2024-09-13,133,14796.44,Robert Miller,
DE2BE98A,Midwest Steel Works,Northeastern,Food & Beverage,KDT-8359,"Sep 24, 2024",12,30983.27,Barbara Smith,
44DEC5F0,Evergreen Forest Industries,Mid-West,Food/Bev,KDT-4733,"Apr 17, 2024",172,14267.17,Robert Garcia,Customer requested rush
91789CB7,Global Pulp & Paper Inc,West Coast,Food/Bev,KDT-4257,10/13/2024,181,290854.35,Daniel Davis,
D29CC3AA,Global Pulp & Paper Inc,Southeast,Chemical Processing,KDT-2679,"Jun 22, 2024",14,192943.68,Joseph Garcia,
D63785B4,Sequoia Wood Products,Mid-West,Recycle,KDT-6925,19-Dec-2024,21,48920.27,Thomas Martin,
418DAD10,  Global Pulp & Paper Inc  ,Middle West,Lumber,KDT-6514,12/23/2024,58,246601.1,Nancy Rodriguez,Repeat customer
E86BB87C,Global Pulp & Paper Inc,south-west,Pulp & Paper,KDT-6514,2024-12-06,90,217447.73,Jennifer Martinez,Repeat customer
A464038C,CONTINENTAL PACKAGING GROUP,Mid West,Wood Products,KDT-7873,22-Feb-2024,119,6848.08,Jessica Davis,
B4C36F62,Global Pulp & Paper Inc,Southeastern,Food and Beverage,KDT-5552,03-Sep-2024,88,64043.21,Linda Garcia,
98E9CF1C,Evergreen Forest Industries,South West,Food & Beverage,KDT-3547,09/06/2024,79,15744.57,John Lee,
08BE1336,BlueRidge Manufacturin,International,Pulp and Paper,KDT-2424,13-Jul-2024,194,12938.83,James Jones,
750AD400,Midwest Steel Works,Southeastern,recycling,KDT-6635,11/11/2024,112,14221.0,Susan Williams,
2D347A7F,Acme Industrial Corp,North East,Food & Beverage,KDT-2824,25-Jul-2024,92,28365.4,Barbara Smith,Urgent order
64FB25AF,Global Pulp & Paper Inc,south-west,chem,KDT-4582,11/16/2024,122,186388.88,Karen Wilson,Repeat customer
